Condition,Loss,Iteration
sdh1#B1,0.4764920852267129,1
sdh1#B1,0.22925182361670296,10
sdh1#B1,0.18884597134129558,100
sdh1#B1,0.1702328209338932,1000
sdh1#B1,0.16439475130793915,10000
sdh1#B1,0.1643814368047433,10250
sdh1#B1,0.1643617228258285,10500
sdh1#B1,0.16434738831469167,10750
sdh1#B1,0.16362772169927425,11000
sdh1#B1,0.17014323863308406,1250
sdh1#B1,0.17006470139834157,1500
sdh1#B1,0.17001784180960047,1750
sdh1#B1,0.37790581067194745,2
sdh1#B1,0.21976910346988773,20
sdh1#B1,0.18219481651565522,200
sdh1#B1,0.16998949044716274,2000
sdh1#B1,0.16995045137185938,2250
sdh1#B1,0.17542009461381713,250
sdh1#B1,0.1699263415406144,2500
sdh1#B1,0.16986588699196084,2750
sdh1#B1,0.32107163003599304,3
sdh1#B1,0.2121105946082883,30
sdh1#B1,0.17422592181808919,300
sdh1#B1,0.16830290631459033,3000
sdh1#B1,0.16815499780196475,3250
sdh1#B1,0.16754578403270662,3500
sdh1#B1,0.1662724400664147,3750
sdh1#B1,0.2787624806716034,4
sdh1#B1,0.20578608909205576,40
sdh1#B1,0.173755735588724,400
sdh1#B1,0.16601201991472983,4000
sdh1#B1,0.16595462702811475,4250
sdh1#B1,0.1659026843182935,4500
sdh1#B1,0.1658650014635928,4750
sdh1#B1,0.2514272507481911,5
sdh1#B1,0.20204235445490887,50
sdh1#B1,0.17350132411111246,500
sdh1#B1,0.1658407521405754,5000
sdh1#B1,0.16579149392659995,5250
sdh1#B1,0.16574207314175224,5500
sdh1#B1,0.16568699483465787,5750
sdh1#B1,0.23390179812908896,6
sdh1#B1,0.19864920834327784,60
sdh1#B1,0.17297024428651817,600
sdh1#B1,0.16564269967040082,6000
sdh1#B1,0.16560698026898638,6250
sdh1#B1,0.16481632709368585,6500
sdh1#B1,0.16466486334764868,6750
sdh1#B1,0.23285011934326905,7
sdh1#B1,0.19652608827584994,70
sdh1#B1,0.1704756628276312,700
sdh1#B1,0.164592060967672,7000
sdh1#B1,0.1645344174041506,7250
sdh1#B1,0.17040145037256815,750
sdh1#B1,0.16450156346264555,7500
sdh1#B1,0.16448501007712418,7750
sdh1#B1,0.23143356047289668,8
sdh1#B1,0.19072427084256593,80
sdh1#B1,0.17036693422045732,800
sdh1#B1,0.1644773179014069,8000
sdh1#B1,0.16446453137450243,8250
sdh1#B1,0.164444070611995,8500
sdh1#B1,0.16443158539150798,8750
sdh1#B1,0.2309007993877725,9
sdh1#B1,0.18900039272553829,90
sdh1#B1,0.17027581946472092,900
sdh1#B1,0.16441910962880696,9000
sdh1#B1,0.16441091817262266,9250
sdh1#B1,0.1644050648009031,9500
sdh1#B1,0.16439981948742416,9750
